Date,Open,High,Low,Close,Adj Close,Volume,MktRF,SMB,HML,RF,Yest_Close,stock_return
2018-08-27,194.0,196.6300048828125,192.22000122070312,193.25,193.25,1711400,0.74,-0.67,-0.16,0.007,193.5599975585937,-0.0016015579794574
2018-08-28,193.77999877929688,194.7700042724609,191.5200042724609,194.259994506836,194.259994506836,1187000,-0.01,-0.12,-0.28,0.007,193.25,0.0052263622604707
2018-08-29,194.2700042724609,201.0,194.2700042724609,200.22999572753903,200.22999572753903,2992600,0.56,-0.05,-0.58,0.007,194.259994506836,0.0307320158010865
2018-08-30,199.5,200.0399932861328,196.4600067138672,198.4499969482422,198.4499969482422,1805200,-0.41,0.29,-0.42,0.007,200.22999572753903,-0.0088897708499128
2018-08-31,198.0,199.44000244140625,195.3699951171875,196.3600006103516,196.3600006103516,1225300,0.08,0.5,-0.39,0.007,198.4499969482422,-0.010531601763822
2018-09-04,195.9499969482422,200.66000366210932,195.3000030517578,200.259994506836,200.259994506836,1692800,-0.11,-0.37,0.01,0.008,196.3600006103516,0.0198614477712462
2018-09-05,200.0,200.0,188.3000030517578,190.759994506836,190.759994506836,2704800,-0.41,-0.18,0.66,0.008,200.259994506836,-0.047438331472019
2018-09-06,191.9199981689453,194.3300018310547,189.2400054931641,193.17999267578125,193.17999267578125,1841300,-0.44,-0.35,-0.24,0.008,190.759994506836,0.0126860884809815
2018-09-07,192.94000244140625,198.5,191.3300018310547,196.97999572753903,196.97999572753903,1631700,-0.18,0.1,-0.21,0.008,193.17999267578125,0.0196707899152653
2018-09-10,199.8800048828125,199.8800048828125,195.5,199.009994506836,199.009994506836,2147700,0.23,0.12,-0.37,0.008,196.97999572753903,0.0103056088096621
2018-09-11,198.0,202.72000122070312,197.25,199.5,199.5,1765000,0.37,-0.29,-0.24,0.008,199.009994506836,0.0024622155001727
2018-09-12,199.83999633789065,203.33999633789065,195.2899932861328,202.7700042724609,202.7700042724609,1605300,0.03,-0.06,-0.22,0.008,199.5,0.0163909988594531
2018-09-13,204.0,206.3000030517578,203.0599975585937,204.5800018310547,204.5800018310547,1472600,0.45,-0.44,-0.4,0.008,202.7700042724609,0.0089263575502109
2018-09-14,204.1199951171875,205.33999633789065,202.1499938964844,202.97000122070312,202.97000122070312,1225500,0.12,0.27,0.25,0.008,204.5800018310547,-0.0078697849053747
2018-09-17,201.8800048828125,201.9499969482422,192.6499938964844,192.82000732421875,192.82000732421875,2313400,-0.71,-0.45,0.84,0.008,202.97000122070312,-0.0500073598829395
2018-09-18,193.0200042724609,195.77999877929688,191.5500030517578,191.8800048828125,191.8800048828125,2295500,0.57,0.05,-0.48,0.008,192.82000732421875,-0.0048750254418654
2018-09-19,191.5,192.6100006103516,182.72999572753903,186.0,186.0,3930000,0.06,-0.66,1.28,0.008,191.8800048828125,-0.0306441772627826
2018-09-20,187.0,188.94000244140625,184.25,187.3500061035156,187.3500061035156,2883800,0.77,0.31,-0.22,0.008,186.0,0.007258097330729
2018-09-21,188.3699951171875,190.57000732421875,187.8000030517578,189.69000244140625,189.69000244140625,2880700,-0.13,-0.42,0.3,0.008,187.3500061035156,0.0124899720398073
2018-09-24,187.6300048828125,194.07000732421875,185.6699981689453,193.1199951171875,193.1199951171875,2064800,-0.31,0.06,-0.91,0.008,189.69000244140625,0.0180820951638753
2018-09-25,194.27999877929688,198.47000122070312,193.94000244140625,197.6100006103516,197.6100006103516,2106000,-0.05,0.27,-0.38,0.008,193.1199951171875,0.0232498219070454
2018-09-26,197.6100006103516,198.88999938964844,194.69000244140625,195.7100067138672,195.7100067138672,1332300,-0.4,-0.38,-0.63,0.008,197.6100006103516,-0.0096148671151052
2018-09-27,196.0500030517578,197.5,193.8099975585937,195.0800018310547,195.0800018310547,1119700,0.27,-0.26,-0.56,0.008,195.7100067138672,-0.0032190734310973
2018-09-28,194.5800018310547,197.8000030517578,194.5500030517578,195.6300048828125,195.6300048828125,1205000,-0.03,0.4,-0.2,0.008,195.0800018310547,0.0028193717787337
2018-10-01,197.25,199.22999572753903,193.6300048828125,194.6100006103516,194.6100006103516,1338500,0.16,-1.62,0.34,0.008,195.6300048828125,-0.0052139459541082
2018-10-02,195.72000122070312,195.97000122070312,192.3300018310547,192.8999938964844,192.8999938964844,1317000,-0.21,-0.98,0.6,0.008,194.6100006103516,-0.008786838849515
2018-10-03,194.27999877929688,198.3099975585937,192.259994506836,196.1999969482422,196.1999969482422,1582400,0.2,0.84,0.5,0.008,192.8999938964844,0.0171073258484842
2018-10-04,195.4900054931641,195.5,184.6199951171875,187.44000244140625,187.44000244140625,3489100,-0.93,-1.06,1.58,0.008,196.1999969482422,-0.0446482907395092
2018-10-05,187.1100006103516,190.1199951171875,181.6499938964844,186.6000061035156,186.6000061035156,2245000,-0.64,-0.42,0.39,0.008,187.44000244140625,-0.0044814144630265
2018-10-08,184.38999938964844,185.8099975585937,177.27000427246094,180.259994506836,180.259994506836,2625600,-0.17,-0.4,1.22,0.008,186.6000061035156,-0.0339764811859788
2018-10-09,179.89999389648438,187.2899932861328,179.11000061035156,181.41000366210932,181.41000366210932,2397900,-0.18,-0.29,0.28,0.008,180.259994506836,0.0063797247881851
2018-10-10,180.4499969482422,180.8300018310547,171.80999755859375,172.13999938964844,172.13999938964844,3543700,-3.33,0.3,1.12,0.008,181.41000366210932,-0.051099741388722
2018-10-11,172.85000610351562,178.2100067138672,172.13999938964844,174.97000122070312,174.97000122070312,3507500,-1.96,0.45,-0.92,0.008,172.13999938964844,0.0164401175850408
2018-10-12,182.32000732421875,188.07000732421875,180.2899932861328,184.4499969482422,184.4499969482422,2940200,1.38,-0.88,-1.74,0.008,174.97000122070312,0.0541806918980426
2018-10-15,184.16000366210932,184.25,179.6199951171875,180.91000366210932,180.91000366210932,1462700,-0.48,0.92,0.51,0.008,184.4499969482422,-0.0191921569243841
2018-10-16,185.2100067138672,193.3500061035156,184.66000366210932,192.72000122070312,192.72000122070312,2794800,2.24,0.68,-1.43,0.008,180.91000366210932,0.0652810641729444
2018-10-17,193.1100006103516,193.1999969482422,188.42999267578125,190.259994506836,190.259994506836,1910300,-0.08,-0.68,0.26,0.008,192.72000122070312,-0.0127646673842117
2018-10-18,189.13999938964844,191.5399932861328,182.0200042724609,185.17999267578125,185.17999267578125,2237700,-1.54,-0.54,0.43,0.008,190.259994506836,-0.0267003152408489
2018-10-19,186.4600067138672,187.6499938964844,176.66000366210938,177.14999389648438,177.14999389648438,2259900,-0.25,-1.33,0.72,0.008,185.17999267578125,-0.0433632092931121
2018-10-22,178.91000366210938,180.9499969482422,174.3800048828125,178.83999633789062,178.83999633789062,2732300,-0.38,0.48,-1.25,0.008,177.14999389648438,0.0095399520159948
2018-10-23,174.1999969482422,184.66000366210932,172.85000610351562,181.77999877929688,181.77999877929688,3025100,-0.62,-0.09,-0.42,0.008,178.83999633789062,0.0164392893178747
2018-10-24,181.77999877929688,183.77999877929688,169.64999389648438,170.2100067138672,170.2100067138672,3793900,-3.33,-0.93,0.77,0.008,181.77999877929688,-0.063648322935006
2018-10-25,173.39999389648438,175.0,162.17999267578125,172.6300048828125,172.6300048828125,5153600,1.93,0.41,-0.59,0.008,170.2100067138672,0.0142177197196958
2018-10-26,164.24000549316406,172.16000366210938,162.42999267578125,166.75999450683594,166.75999450683594,3125200,-1.65,0.58,0.35,0.008,172.6300048828125,-0.0340034189303379
2018-10-29,172.08999633789062,173.5,160.66000366210938,164.22999572753906,164.22999572753906,2537800,-0.77,-0.33,1.61,0.008,166.75999450683594,-0.0151714971374214
2018-10-30,160.0,169.0,157.60000610351562,168.5,168.5,3131200,1.66,0.42,0.07,0.008,164.22999572753906,0.0260001484719329
2018-10-31,174.30999755859375,185.1199951171875,174.30999755859375,181.0399932861328,181.0399932861328,4013100,1.22,-0.66,-0.73,0.008,168.5,0.074421325140254
2018-11-01,181.02999877929688,184.32000732421875,177.05999755859375,183.72999572753903,183.72999572753903,1538500,1.29,1.35,-1.14,0.008,181.0399932861328,0.014858608822166
2018-11-02,184.8699951171875,186.3500061035156,178.36000061035156,178.77999877929688,178.77999877929688,1527000,-0.53,0.8,0.67,0.008,183.72999572753903,-0.0269416919574891
2018-11-05,178.97999572753906,180.72999572753903,176.7100067138672,180.41000366210932,180.41000366210932,1387500,0.4,-1.01,1.56,0.008,178.77999877929688,0.0091173783082116
2018-11-06,179.5,182.47999572753903,176.25999450683594,177.3699951171875,177.3699951171875,1184900,0.58,-0.16,0.03,0.008,180.41000366210932,-0.0168505541999516
2018-11-07,182.3500061035156,194.0399932861328,180.77999877929688,190.8300018310547,190.8300018310547,2994500,2.11,-0.33,-1.06,0.008,177.3699951171875,0.0758866047494348
2018-11-08,190.0,191.5800018310547,185.17999267578125,186.16000366210932,186.16000366210932,1784400,-0.28,-0.25,0.25,0.008,190.8300018310547,-0.0244720333497652
2018-11-09,184.22999572753903,184.22999572753903,173.91000366210938,177.58999633789062,177.58999633789062,2206000,-1.04,-0.86,0.42,0.008,186.16000366210932,-0.0460357066804411
2018-11-12,175.1999969482422,176.99000549316406,166.52000427246094,172.3699951171875,172.3699951171875,2667100,-2.06,0.01,0.85,0.008,177.58999633789062,-0.0293935544137932
2018-11-13,174.35000610351562,174.8699951171875,167.0800018310547,168.6699981689453,168.6699981689453,2144200,-0.13,-0.11,0.16,0.008,172.3699951171875,-0.021465435128235
2018-11-14,171.25999450683594,172.6699981689453,166.85000610351562,167.3800048828125,167.3800048828125,1443100,-0.77,0.03,-0.28,0.008,168.6699981689453,-0.0076480304745169
2018-11-15,166.6699981689453,173.5500030517578,166.6300048828125,172.97000122070312,172.97000122070312,1602500,1.18,0.36,-0.4,0.008,167.3800048828125,0.0333970377274414
2018-11-16,170.72999572753906,173.8800048828125,169.25,171.08999633789062,171.08999633789062,1109300,0.15,0.02,-0.06,0.008,172.97000122070312,-0.0108689649623907
2018-11-19,169.55999755859375,169.86000061035156,156.08999633789062,156.8000030517578,156.8000030517578,3194700,-1.88,-0.73,2.3,0.008,171.08999633789062,-0.0835232543807592
2018-11-20,148.99000549316406,161.2899932861328,147.6300048828125,157.24000549316406,157.24000549316406,4098200,-1.85,0.14,-0.54,0.008,156.8000030517578,0.0028061379645573
2018-11-21,160.22000122070312,163.0,157.63999938964844,159.13999938964844,159.13999938964844,1821700,0.51,0.98,-0.34,0.008,157.24000549316406,0.0120834000897244
2018-11-23,156.57000732421875,161.74000549316406,156.5,160.6300048828125,160.6300048828125,577600,-0.55,0.83,-0.6,0.008,159.13999938964844,0.0093628597390894
2018-11-26,164.08999633789062,168.27000427246094,160.7100067138672,167.25999450683594,167.25999450683594,1746600,1.62,-0.66,-0.2,0.008,160.6300048828125,0.0412749139169879
2018-11-27,164.60000610351562,166.75999450683594,162.11000061035156,165.74000549316406,165.74000549316406,1491100,0.11,-1.09,0.26,0.008,167.25999450683594,-0.0090875825875371
2018-11-28,171.25,178.36000061035156,170.41000366210938,177.8699951171875,177.8699951171875,3112100,2.42,0.45,-1.17,0.008,165.74000549316406,0.0731868542415593
2018-11-29,176.24000549316406,181.8099975585937,175.35000610351562,179.10000610351562,179.10000610351562,1743500,-0.22,-0.1,-0.1,0.008,177.8699951171875,0.006915224715207
2018-11-30,179.63999938964844,186.2700042724609,178.52000427246094,185.2700042724609,185.2700042724609,3144600,0.78,-0.33,-0.43,0.008,179.10000610351562,0.0344500165197044
2018-12-03,192.0500030517578,192.16000366210932,184.6000061035156,188.08999633789065,188.08999633789065,2408100,1.13,-0.05,-0.81,0.011,185.2700042724609,0.0152209855907522
2018-12-04,185.58999633789065,188.67999267578125,178.22000122070312,180.8500061035156,180.8500061035156,2544500,-3.45,-0.96,-0.2,0.011,188.08999633789065,-0.0384921600049846
2018-12-06,175.82000732421875,187.8000030517578,174.0,187.6000061035156,187.6000061035156,2678300,-0.16,0.13,-1.05,0.011,180.8500061035156,0.0373237477035881
2018-12-07,186.94000244140625,189.6699981689453,179.25999450683594,182.3800048828125,182.3800048828125,1749100,-2.36,0.21,1.33,0.011,187.6000061035156,-0.027825165516374
2018-12-10,181.0,187.7700042724609,181.0,184.8999938964844,184.8999938964844,1567300,0.1,-0.11,-1.62,0.011,182.3800048828125,0.0138172439204128
2018-12-11,189.16000366210932,189.19000244140625,181.72000122070312,183.4199981689453,183.4199981689453,2224700,-0.08,-0.05,-0.42,0.011,184.8999938964844,-0.0080043038204082
2018-12-12,187.0,191.3600006103516,185.9600067138672,187.63999938964844,187.63999938964844,2289700,0.68,0.58,-0.18,0.011,183.4199981689453,0.0230073125222482
2018-12-13,189.3999938964844,190.759994506836,185.3500061035156,188.1499938964844,188.1499938964844,1443700,-0.26,-1.51,-0.19,0.011,187.63999938964844,0.0027179413157901
2018-12-14,184.5399932861328,187.6300048828125,181.4600067138672,181.97999572753903,181.97999572753903,1663200,-1.89,-0.07,0.5,0.011,188.1499938964844,-0.0327929756529248
2018-12-17,180.00999450683594,180.00999450683594,170.52000427246094,171.47000122070312,171.47000122070312,2315700,-2.13,-0.26,1.08,0.011,181.97999572753903,-0.0577535704670061
2018-12-18,173.4199981689453,175.6199951171875,170.72000122070312,173.57000732421875,173.57000732421875,1682500,-0.03,0.02,-0.61,0.011,171.47000122070312,0.0122470758066459
2018-12-19,174.63999938964844,181.13999938964844,171.1300048828125,174.0399932861328,174.0399932861328,2139700,-1.58,-0.62,0.03,0.011,173.57000732421875,0.0027077602240124
2018-12-20,171.83999633789062,174.80999755859375,160.0,169.9199981689453,169.9199981689453,3198400,-1.62,-0.29,0.97,0.011,174.0399932861328,-0.023672691772712
2018-12-21,170.02000427246094,170.49000549316406,160.44000244140625,162.0,162.0,2799600,-2.17,-0.55,0.76,0.011,169.9199981689453,-0.0466101592178146
2018-12-24,159.02000427246094,163.80999755859375,158.0,158.9199981689453,158.9199981689453,896400,-2.55,1.0,-0.49,0.011,162.0,-0.019012356981819
2018-12-26,159.67999267578125,169.6699981689453,159.67999267578125,169.50999450683594,169.50999450683594,3050700,5.06,-0.05,-1.01,0.011,158.9199981689453,0.0666372795111196
2018-12-27,166.8699951171875,178.24000549316406,166.5,178.1999969482422,178.1999969482422,2937500,0.78,-0.67,-0.13,0.011,169.50999450683594,0.0512654281341257
2018-12-28,179.61000061035156,184.08999633789065,175.67999267578125,180.3300018310547,180.3300018310547,2442100,-0.03,0.77,0.26,0.011,178.1999969482422,0.0119528895583042
2018-12-31,182.9199981689453,183.2700042724609,176.8000030517578,178.0500030517578,178.0500030517578,1655400,0.9,-0.1,-0.45,0.011,180.3300018310547,-0.0126434800429544
